player_name,game_date,events,pitch_type,release_speed,launch_speed,launch_angle,is_hard_hit,is_barrel,woba_value,woba_denom,xwoba_event_value,estimated_ba_using_speedangle,estimated_slg_using_speedangle
Shohei Ohtani,2026-07-31,strikeout,FF,92.5,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-07-31,field_out,ST,85.4,79.5,-32.0,0.0,0.0,0.0,1.0,0.057,0.06,0.067
Shohei Ohtani,2026-07-31,double,FF,92.8,103.2,15.0,1.0,0.0,1.25,1.0,0.675,0.637,0.953
Shohei Ohtani,2026-07-31,field_out,CH,88.0,104.1,5.0,1.0,0.0,0.0,1.0,0.543,0.583,0.664
Shohei Ohtani,2026-08-01,single,FF,96.4,112.6,0.0,1.0,0.0,0.9,1.0,0.522,0.566,0.62
Shohei Ohtani,2026-08-01,field_out,FC,95.3,73.9,-6.0,0.0,0.0,0.0,1.0,0.071,0.079,0.086
Shohei Ohtani,2026-08-01,strikeout,CU,83.6,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-02,single,FF,93.1,106.2,8.0,1.0,0.0,0.9,1.0,0.63,0.671,0.777
Shohei Ohtani,2026-08-02,walk,SL,86.7,,,,,0.7,1.0,0.697785,,
Shohei Ohtani,2026-08-02,strikeout,FS,92.2,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-02,strikeout,SI,91.8,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-03,field_out,CU,76.3,72.9,41.0,0.0,0.0,0.0,1.0,0.307,0.3,0.385
Shohei Ohtani,2026-08-03,field_out,SL,80.6,82.6,-4.0,0.0,0.0,0.0,1.0,0.151,0.168,0.183
Shohei Ohtani,2026-08-03,single,FF,94.2,78.2,23.0,0.0,0.0,0.9,1.0,0.723,0.794,0.875
Shohei Ohtani,2026-08-03,single,CH,78.4,63.3,31.0,0.0,0.0,0.9,1.0,0.666,0.74,0.777
Shohei Ohtani,2026-08-04,field_out,SL,85.5,92.8,23.0,0.0,0.0,0.0,1.0,0.22,0.171,0.345
Shohei Ohtani,2026-08-04,single,FC,88.3,76.4,13.0,0.0,0.0,0.9,1.0,0.391,0.434,0.46
Shohei Ohtani,2026-08-04,field_out,ST,84.6,91.4,34.0,0.0,0.0,0.0,1.0,0.035,0.029,0.063
Shohei Ohtani,2026-08-05,home_run,ST,86.3,100.6,23.0,1.0,1.0,2.0,1.0,0.794,0.549,1.355
Shohei Ohtani,2026-08-05,home_run,FF,91.7,110.2,20.0,1.0,1.0,2.0,1.0,1.421,0.891,2.554
Shohei Ohtani,2026-08-05,strikeout,ST,85.6,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-05,strikeout,FS,81.8,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-05,single,SL,85.7,77.8,19.0,0.0,0.0,0.9,1.0,0.906,0.989,1.071
Shohei Ohtani,2026-08-07,field_out,FF,92.5,76.6,59.0,0.0,0.0,0.0,1.0,0.021,0.023,0.026
Shohei Ohtani,2026-08-07,grounded_into_double_play,SI,98.7,95.4,-19.0,1.0,0.0,0.0,1.0,0.117,0.13,0.14
Shohei Ohtani,2026-08-07,walk,FF,93.8,,,,,0.7,1.0,0.697785,,
Shohei Ohtani,2026-08-07,walk,FF,91.9,,,,,0.7,1.0,0.697785,,
Shohei Ohtani,2026-08-08,strikeout,CH,91.3,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-08,strikeout,CH,87.3,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-08,field_out,FF,94.8,95.5,28.0,1.0,0.0,0.0,1.0,0.276,0.186,0.491
Shohei Ohtani,2026-08-08,field_out,FF,93.6,87.6,2.0,0.0,0.0,0.0,1.0,0.284,0.305,0.353
Shohei Ohtani,2026-08-08,single,ST,88.6,72.7,-2.0,0.0,0.0,0.9,1.0,0.058,0.065,0.086
Shohei Ohtani,2026-08-09,strikeout,CH,83.7,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-09,strikeout,FF,93.1,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-09,field_out,CH,82.5,81.7,0.0,0.0,0.0,0.0,1.0,0.159,0.177,0.202
Shohei Ohtani,2026-08-09,field_out,SI,92.5,94.7,-11.0,0.0,0.0,0.0,1.0,0.17,0.186,0.204
Shohei Ohtani,2026-08-10,field_out,CU,81.6,91.1,-13.0,0.0,0.0,0.0,1.0,0.16,0.162,0.183
Shohei Ohtani,2026-08-10,double,CH,81.0,105.8,21.0,1.0,1.0,1.25,1.0,1.271,0.837,2.213
Shohei Ohtani,2026-08-10,single,FF,96.2,105.9,8.0,1.0,0.0,0.9,1.0,0.63,0.671,0.777
Shohei Ohtani,2026-08-10,field_out,SL,85.3,82.4,41.0,0.0,0.0,0.0,1.0,0.019,0.017,0.023
Shohei Ohtani,2026-08-11,field_out,FC,96.3,82.7,1.0,0.0,0.0,0.0,1.0,0.221,0.246,0.284
Shohei Ohtani,2026-08-11,field_out,FF,93.2,102.7,48.0,1.0,0.0,0.0,1.0,0.053,0.031,0.095
Shohei Ohtani,2026-08-11,strikeout,FF,99.4,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-11,strikeout,FF,96.1,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-11,field_out,CH,82.3,77.5,-1.0,0.0,0.0,0.0,1.0,0.071,0.079,0.086
Shohei Ohtani,2026-08-12,single,FC,89.0,94.9,18.0,0.0,0.0,0.9,1.0,0.452,0.469,0.626
Shohei Ohtani,2026-08-12,home_run,SI,92.7,109.5,34.0,1.0,1.0,2.0,1.0,1.845,0.906,3.607
Shohei Ohtani,2026-08-12,strikeout,SI,93.6,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-12,field_out,SL,86.5,108.9,9.0,1.0,0.0,0.0,1.0,0.79,0.777,1.013
Shohei Ohtani,2026-08-13,double,SI,95.2,111.7,22.0,1.0,1.0,1.25,1.0,1.93,0.989,3.722
Shohei Ohtani,2026-08-13,field_out,ST,91.2,68.7,-31.0,0.0,0.0,0.0,1.0,0.05,0.055,0.059
Shohei Ohtani,2026-08-13,strikeout,SL,88.1,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-13,field_out,FF,93.5,98.9,61.0,1.0,0.0,0.0,1.0,0.026,0.023,0.036
Shohei Ohtani,2026-08-14,field_out,FF,91.4,81.6,44.0,0.0,0.0,0.0,1.0,0.016,0.014,0.025
Shohei Ohtani,2026-08-14,strikeout,ST,82.2,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-14,field_out,FC,86.5,104.9,14.0,1.0,0.0,0.0,1.0,0.739,0.714,1.006
Shohei Ohtani,2026-08-14,walk,CH,88.6,,,,,0.7,1.0,0.697785,,
Shohei Ohtani,2026-08-15,strikeout,SL,85.3,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-15,field_out,FF,103.8,80.3,66.0,0.0,0.0,0.0,1.0,0.006,0.006,0.009
Shohei Ohtani,2026-08-15,triple,FF,100.3,97.7,-16.0,1.0,0.0,1.6,1.0,0.162,0.18,0.193
Shohei Ohtani,2026-08-15,strikeout,SL,92.5,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-16,strikeout,CH,83.0,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-16,field_out,FF,95.3,97.7,17.0,1.0,0.0,0.0,1.0,0.494,0.466,0.722
Shohei Ohtani,2026-08-16,grounded_into_double_play,SI,98.0,105.9,-10.0,1.0,0.0,0.0,1.0,0.304,0.338,0.351
Shohei Ohtani,2026-08-16,single,FF,93.9,109.5,-1.0,1.0,0.0,0.9,1.0,0.466,0.503,0.549
Shohei Ohtani,2026-08-17,field_out,FS,86.5,87.4,2.0,0.0,0.0,0.0,1.0,0.32,0.341,0.395
Shohei Ohtani,2026-08-17,home_run,ST,83.8,106.8,31.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0
Shohei Ohtani,2026-08-17,single,CH,87.9,91.7,18.0,0.0,0.0,0.9,1.0,0.56,0.594,0.729
Shohei Ohtani,2026-08-17,single,FC,90.4,94.1,-7.0,0.0,0.0,0.9,1.0,0.228,0.246,0.275
Shohei Ohtani,2026-08-17,home_run,FC,89.9,105.5,26.0,1.0,1.0,2.0,1.0,1.86,0.943,3.593
Shohei Ohtani,2026-08-18,force_out,CH,84.9,72.9,-5.0,0.0,0.0,0.0,1.0,0.051,0.057,0.064
Shohei Ohtani,2026-08-18,home_run,CU,77.2,105.6,33.0,1.0,1.0,2.0,1.0,1.617,0.806,3.167
Shohei Ohtani,2026-08-18,field_out,SL,86.9,104.3,2.0,1.0,0.0,0.0,1.0,0.5,0.54,0.596
Shohei Ohtani,2026-08-18,strikeout,CH,84.7,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-18,field_error,ST,84.3,76.9,0.0,0.0,0.0,0.9,1.0,0.103,0.108,0.133
Shohei Ohtani,2026-08-19,field_out,FF,90.1,76.4,-2.0,0.0,0.0,0.0,1.0,0.077,0.085,0.086
Shohei Ohtani,2026-08-19,walk,SI,93.0,,,,,0.7,1.0,0.697785,,
Shohei Ohtani,2026-08-19,strikeout,SL,83.9,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-19,strikeout,SL,86.2,,,,,0.0,1.0,0.0,,
Shohei Ohtani,2026-08-19,field_out,FC,88.3,102.5,-13.0,1.0,0.0,0.0,1.0,0.257,0.27,0.295
Ronald Acuna Jr,2024-03-29,single,SI,95.8,102.1,-22.0,1.0,0.0,0.9,1.0,0.183,0.201,0.205
Ronald Acuna Jr,2024-03-29,field_out,FF,95.4,88.9,73.0,0.0,0.0,0.0,1.0,0.002,0.003,0.003
Ronald Acuna Jr,2024-03-29,walk,FF,96.6,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-03-29,single,SI,98.8,109.4,-14.0,1.0,0.0,0.9,1.0,0.342,0.263,0.287
Ronald Acuna Jr,2024-03-29,strikeout,FS,86.4,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-03-30,field_error,KC,79.4,79.3,-37.0,0.0,0.0,0.9,1.0,0.061,0.068,0.072
Ronald Acuna Jr,2024-03-30,single,ST,81.5,108.0,11.0,1.0,0.0,0.9,1.0,0.953,0.939,1.245
Ronald Acuna Jr,2024-03-30,force_out,SI,95.7,95.4,-1.0,1.0,0.0,0.0,1.0,0.343,0.348,0.392
Ronald Acuna Jr,2024-03-30,single,SI,91.0,108.0,-10.0,1.0,0.0,0.9,1.0,0.389,0.328,0.352
Ronald Acuna Jr,2024-03-30,force_out,KC,81.0,80.7,-5.0,0.0,0.0,0.0,1.0,0.14,0.137,0.181
Ronald Acuna Jr,2024-03-31,strikeout,SL,87.1,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-03-31,walk,SI,90.6,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-03-31,strikeout,SI,97.7,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-03-31,strikeout,SI,90.5,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-01,force_out,CH,79.6,83.2,-1.0,0.0,0.0,0.0,1.0,0.225,0.244,0.268
Ronald Acuna Jr,2024-04-01,force_out,FC,85.3,75.2,-36.0,0.0,0.0,0.0,1.0,0.071,0.066,0.07
Ronald Acuna Jr,2024-04-01,double,SI,91.7,111.5,11.0,1.0,0.0,1.25,1.0,0.924,0.887,1.25
Ronald Acuna Jr,2024-04-01,strikeout,FF,92.4,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-01,walk,FF,93.3,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-02,strikeout,ST,84.6,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-02,walk,FF,92.4,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-02,field_out,FC,90.2,49.9,50.0,0.0,0.0,0.0,1.0,0.04,0.045,0.045
Ronald Acuna Jr,2024-04-02,strikeout,FF,95.5,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-05,field_out,CH,84.8,104.1,-3.0,1.0,0.0,0.0,1.0,0.425,0.463,0.507
Ronald Acuna Jr,2024-04-05,double,FF,94.3,97.9,14.0,1.0,0.0,1.25,1.0,0.869,0.887,1.102
Ronald Acuna Jr,2024-04-05,strikeout,SI,89.4,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-05,field_out,CU,80.2,93.1,-29.0,0.0,0.0,0.0,1.0,0.068,0.076,0.08
Ronald Acuna Jr,2024-04-05,strikeout,CH,84.1,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-06,strikeout,SI,92.4,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-06,single,SI,91.6,86.5,20.0,0.0,0.0,0.9,1.0,0.611,0.618,0.769
Ronald Acuna Jr,2024-04-06,strikeout,SL,85.2,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-06,field_out,SI,93.3,106.4,-16.0,1.0,0.0,0.0,1.0,0.232,0.257,0.261
Ronald Acuna Jr,2024-04-06,single,SI,95.8,66.5,19.0,0.0,0.0,0.9,1.0,0.542,0.603,0.612
Ronald Acuna Jr,2024-04-07,field_out,ST,80.7,68.6,73.0,0.0,0.0,0.0,1.0,0.003,0.003,0.003
Ronald Acuna Jr,2024-04-07,strikeout,FF,95.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-07,strikeout,FF,95.6,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-07,field_error,FC,89.2,88.2,-52.0,0.0,0.0,0.9,1.0,0.219,0.238,0.242
Ronald Acuna Jr,2024-04-08,field_out,SI,90.7,53.9,5.0,0.0,0.0,0.0,1.0,0.118,0.131,0.135
Ronald Acuna Jr,2024-04-08,field_out,ST,85.3,78.7,46.0,0.0,0.0,0.0,1.0,0.059,0.053,0.081
Ronald Acuna Jr,2024-04-08,field_out,CH,85.3,96.3,-23.0,1.0,0.0,0.0,1.0,0.136,0.14,0.164
Ronald Acuna Jr,2024-04-08,walk,FF,95.2,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-08,walk,CU,77.6,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-09,single,SL,79.9,104.6,13.0,1.0,0.0,0.9,1.0,0.869,0.858,1.162
Ronald Acuna Jr,2024-04-09,walk,SI,91.8,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-09,single,SL,86.7,78.5,-47.0,0.0,0.0,0.9,1.0,0.162,0.18,0.184
Ronald Acuna Jr,2024-04-09,hit_by_pitch,SI,91.2,,,,,0.7,1.0,0.720192,,
Ronald Acuna Jr,2024-04-09,field_out,FC,87.2,81.4,49.0,0.0,0.0,0.0,1.0,0.027,0.026,0.04
Ronald Acuna Jr,2024-04-11,field_out,CU,78.2,85.6,3.0,0.0,0.0,0.0,1.0,0.365,0.391,0.457
Ronald Acuna Jr,2024-04-11,field_out,CH,85.7,100.7,42.0,1.0,0.0,0.0,1.0,0.239,0.121,0.455
Ronald Acuna Jr,2024-04-11,field_out,FF,89.7,99.8,11.0,1.0,0.0,0.0,1.0,0.87,0.903,1.088
Ronald Acuna Jr,2024-04-11,strikeout,SI,90.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-12,field_out,CH,85.7,91.1,-27.0,0.0,0.0,0.0,1.0,0.071,0.079,0.083
Ronald Acuna Jr,2024-04-12,single,CH,86.0,106.0,-14.0,1.0,0.0,0.9,1.0,0.279,0.3,0.324
Ronald Acuna Jr,2024-04-12,walk,CH,87.8,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-12,single,SI,90.0,98.2,3.0,1.0,0.0,0.9,1.0,0.456,0.5,0.548
Ronald Acuna Jr,2024-04-12,field_out,FC,81.8,79.1,26.0,0.0,0.0,0.0,1.0,0.301,0.324,0.385
Ronald Acuna Jr,2024-04-13,strikeout,ST,85.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-13,field_out,FF,93.9,108.2,4.0,1.0,0.0,0.0,1.0,0.581,0.618,0.694
Ronald Acuna Jr,2024-04-13,field_out,FF,94.3,95.3,54.0,1.0,0.0,0.0,1.0,0.002,0.003,0.003
Ronald Acuna Jr,2024-04-13,double,SL,88.5,113.2,17.0,1.0,1.0,1.25,1.0,1.1567777777777777,0.697,2.137
Ronald Acuna Jr,2024-04-14,walk,CH,88.6,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-14,single,CH,86.2,86.1,18.0,0.0,0.0,0.9,1.0,0.852,0.884,1.042
Ronald Acuna Jr,2024-04-14,field_out,SI,94.5,43.0,21.0,0.0,0.0,0.0,1.0,0.194,0.207,0.251
Ronald Acuna Jr,2024-04-14,field_out,FF,96.5,66.7,3.0,0.0,0.0,0.0,1.0,0.165,0.18,0.204
Ronald Acuna Jr,2024-04-14,single,SL,88.0,101.8,6.0,1.0,0.0,0.9,1.0,0.601,0.655,0.71
Ronald Acuna Jr,2024-04-15,strikeout,FF,95.3,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-15,single,SL,87.5,98.2,3.0,1.0,0.0,0.9,1.0,0.456,0.5,0.548
Ronald Acuna Jr,2024-04-15,double,CH,92.0,91.2,21.0,0.0,0.0,1.25,1.0,0.289,0.263,0.415
Ronald Acuna Jr,2024-04-15,walk,FF,95.0,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-15,strikeout,FC,88.1,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-16,single,FF,93.1,73.0,20.0,0.0,0.0,0.9,1.0,0.87,0.947,1.022
Ronald Acuna Jr,2024-04-16,hit_by_pitch,FS,88.1,,,,,0.7,1.0,0.720192,,
Ronald Acuna Jr,2024-04-16,strikeout,FF,94.6,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-16,field_out,FF,95.5,98.1,22.0,1.0,0.0,0.0,1.0,0.489,0.295,0.895
Ronald Acuna Jr,2024-04-16,field_out,FC,93.1,85.6,-19.0,0.0,0.0,0.0,1.0,0.061,0.068,0.072
Ronald Acuna Jr,2024-04-17,field_error,FC,85.7,109.8,1.0,1.0,0.0,0.9,1.0,0.495,0.537,0.588
Ronald Acuna Jr,2024-04-17,home_run,ST,78.3,109.5,34.0,1.0,1.0,2.0,1.0,1.8668,0.917,3.676
Ronald Acuna Jr,2024-04-17,strikeout,CH,89.5,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-17,single,FC,87.6,73.8,38.0,0.0,0.0,0.9,1.0,0.184,0.197,0.231
Ronald Acuna Jr,2024-04-17,strikeout,FF,95.6,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-19,walk,FF,91.8,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-19,walk,SI,95.6,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-19,field_out,SL,82.3,109.0,2.0,1.0,0.0,0.0,1.0,0.494,0.547,0.592
Ronald Acuna Jr,2024-04-19,strikeout,FF,90.9,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-20,field_out,FS,87.8,104.0,-13.0,1.0,0.0,0.0,1.0,0.331,0.31,0.314
Ronald Acuna Jr,2024-04-20,hit_by_pitch,FF,95.9,,,,,0.7,1.0,0.720192,,
Ronald Acuna Jr,2024-04-20,walk,SL,90.3,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-20,strikeout,SL,89.2,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-20,single,FS,87.3,89.7,-25.0,0.0,0.0,0.9,1.0,0.087,0.097,0.121
Ronald Acuna Jr,2024-04-21,single,CH,86.7,112.7,11.0,1.0,1.0,0.9,1.0,0.928,0.874,1.261
Ronald Acuna Jr,2024-04-21,single,FC,92.3,69.9,22.0,0.0,0.0,0.9,1.0,0.865,0.947,0.997
Ronald Acuna Jr,2024-04-21,field_out,SI,94.5,93.2,-25.0,0.0,0.0,0.0,1.0,0.118,0.131,0.155
Ronald Acuna Jr,2024-04-21,field_out,SI,94.7,101.2,22.0,1.0,0.0,0.0,1.0,0.6972692307692306,0.427,1.287
Ronald Acuna Jr,2024-04-22,field_out,ST,83.7,51.9,-19.0,0.0,0.0,0.0,1.0,0.109,0.1,0.104
Ronald Acuna Jr,2024-04-22,field_out,CH,88.1,78.1,-30.0,0.0,0.0,0.0,1.0,0.094,0.048,0.052
Ronald Acuna Jr,2024-04-22,single,CH,86.7,88.4,21.0,0.0,0.0,0.9,1.0,0.344,0.353,0.463
Ronald Acuna Jr,2024-04-22,field_out,CU,80.4,98.2,26.0,1.0,1.0,0.0,1.0,0.6513333333333333,0.364,1.228
Ronald Acuna Jr,2024-04-22,strikeout,SL,86.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-23,double,CH,86.0,92.4,14.0,0.0,0.0,1.25,1.0,0.913,0.958,1.128
Ronald Acuna Jr,2024-04-23,force_out,SI,95.8,75.4,-28.0,0.0,0.0,0.0,1.0,0.08,0.044,0.048
Ronald Acuna Jr,2024-04-23,walk,SI,92.6,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-23,field_out,FF,91.2,88.8,64.0,0.0,0.0,0.0,1.0,0.005,0.005,0.005
Ronald Acuna Jr,2024-04-23,field_out,FC,83.3,92.3,-1.0,0.0,0.0,0.0,1.0,0.338,0.37,0.394
Ronald Acuna Jr,2024-04-24,walk,FF,96.7,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-24,walk,FF,94.1,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-24,strikeout,FF,96.1,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-24,grounded_into_double_play,FC,92.2,107.5,-36.0,1.0,0.0,0.0,1.0,0.118,0.131,0.135
Ronald Acuna Jr,2024-04-24,grounded_into_double_play,SI,95.8,81.0,-19.0,0.0,0.0,0.0,1.0,0.074,0.079,0.083
Ronald Acuna Jr,2024-04-26,field_out,CH,82.5,86.7,-4.0,0.0,0.0,0.0,1.0,0.21,0.204,0.208
Ronald Acuna Jr,2024-04-26,field_out,ST,79.1,90.0,51.0,0.0,0.0,0.0,1.0,0.019,0.013,0.026
Ronald Acuna Jr,2024-04-26,strikeout,CH,84.5,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-26,walk,SI,91.4,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-26,walk,FF,93.9,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-04-27,field_out,SL,80.4,106.5,-3.0,1.0,0.0,0.0,1.0,0.384,0.426,0.445
Ronald Acuna Jr,2024-04-27,strikeout,FC,87.2,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-27,field_out,FF,96.7,97.3,2.0,1.0,0.0,0.0,1.0,0.476,0.497,0.573
Ronald Acuna Jr,2024-04-27,strikeout,FF,96.5,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-27,field_out,CH,82.3,103.7,25.0,1.0,1.0,0.0,1.0,1.4257540983606556,0.743,2.762
Ronald Acuna Jr,2024-04-28,strikeout,SL,79.7,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-28,field_out,SI,91.0,100.4,25.0,1.0,1.0,0.0,1.0,0.8341818181818182,0.465,1.58
Ronald Acuna Jr,2024-04-28,single,FF,96.2,111.3,9.0,1.0,0.0,0.9,1.0,0.866,0.863,1.124
Ronald Acuna Jr,2024-04-28,strikeout,FF,95.2,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-28,strikeout,SI,91.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-29,single,FF,94.8,98.1,-6.0,1.0,0.0,0.9,1.0,0.282,0.313,0.337
Ronald Acuna Jr,2024-04-29,strikeout,FF,96.0,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-29,strikeout,FF,93.4,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-29,strikeout,FF,95.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-30,strikeout,FF,96.9,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-30,field_out,FF,98.4,90.3,22.0,0.0,0.0,0.0,1.0,0.232,0.205,0.352
Ronald Acuna Jr,2024-04-30,strikeout,FF,96.7,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-04-30,field_out,FF,96.8,99.9,49.0,1.0,0.0,0.0,1.0,0.028,0.016,0.05
Ronald Acuna Jr,2024-05-01,strikeout,CH,86.6,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-05-01,strikeout,FC,89.8,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-05-01,strikeout,ST,80.2,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-05-01,single,CH,87.9,111.8,10.0,1.0,0.0,0.9,1.0,0.918,0.884,1.218
Ronald Acuna Jr,2024-05-01,single,FF,93.6,90.9,9.0,0.0,0.0,0.9,1.0,0.499,0.545,0.606
Ronald Acuna Jr,2024-05-03,strikeout,FF,95.6,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-05-03,field_out,SI,95.3,67.6,7.0,0.0,0.0,0.0,1.0,0.178,0.198,0.202
Ronald Acuna Jr,2024-05-03,field_out,SL,87.0,92.6,64.0,0.0,0.0,0.0,1.0,0.012,0.011,0.017
Ronald Acuna Jr,2024-05-03,single,FF,95.1,74.1,41.0,0.0,0.0,0.9,1.0,0.174,0.187,0.215
Ronald Acuna Jr,2024-05-03,home_run,FF,95.5,103.3,38.0,1.0,0.0,2.0,1.0,0.8976363636363637,0.447,1.766
Ronald Acuna Jr,2024-05-04,field_out,FF,95.1,92.6,-9.0,0.0,0.0,0.0,1.0,0.237,0.231,0.235
Ronald Acuna Jr,2024-05-04,single,SL,87.4,105.2,16.0,1.0,0.0,0.9,1.0,0.639,0.576,0.945
Ronald Acuna Jr,2024-05-04,single,SL,89.9,103.4,-8.0,1.0,0.0,0.9,1.0,0.322,0.358,0.382
Ronald Acuna Jr,2024-05-04,double,FF,95.2,107.7,20.0,1.0,1.0,1.25,1.0,1.2864468085106382,0.729,2.415
Ronald Acuna Jr,2024-05-05,strikeout,CH,83.1,,,,,0.0,1.0,0.0,,
Ronald Acuna Jr,2024-05-05,field_out,FF,92.9,84.2,-2.0,0.0,0.0,0.0,1.0,0.226,0.204,0.228
Ronald Acuna Jr,2024-05-05,walk,FF,93.9,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-05-07,single,ST,81.3,86.0,-46.0,0.0,0.0,0.9,1.0,0.142,0.152,0.156
Ronald Acuna Jr,2024-05-07,force_out,ST,79.7,103.7,1.0,1.0,0.0,0.0,1.0,0.443,0.492,0.52
Ronald Acuna Jr,2024-05-07,field_out,ST,81.8,101.9,35.0,1.0,1.0,0.0,1.0,1.0063478260869567,0.505,1.978
Ronald Acuna Jr,2024-05-07,field_out,FC,87.0,97.6,20.0,1.0,0.0,0.0,1.0,0.381,0.305,0.592
Ronald Acuna Jr,2024-05-08,walk,FF,95.4,,,,,0.7,1.0,0.689131,,
Ronald Acuna Jr,2024-05-08,grounded_into_double_play,FF,92.9,90.4,0.0,0.0,0.0,0.0,1.0,0.306,0.34,0.364
Ronald Acuna Jr,2024-05-08,field_out,FF,95.1,82.7,58.0,0.0,0.0,0.0,1.0,0.037,0.032,0.048
Ronald Acuna Jr,2024-05-08,strikeout,FF,95.0,,,,,0.0,1.0,0.0,,
